"","ID_","YEAR","CLASS_","REALINC","REALRINC","WRKSTAT","HRS1","WRKSLF","OCC10","INDUS10","MARITAL","DIVORCE","WIDOWED","SPWRKSTA","SPWRKSLF","SPOCC10","SPIND10","PAWRKSLF","PAOCC10","SIBS","CHILDS","AGE","EDUC","PAEDUC","MAEDUC","SPEDUC","SEX","RACE","RES16","REG16","MOBILE16","FAMILY16","INCOM16","BORN","PARBORN","GRANBORN","HOMPOP","BABIES","PRETEEN","TEENS","ADULTS","UNRELAT","EARNRS","REGION","RELIG","ATTEND","RELIG16","FUND16","SPREL","RACLIVE","HEALTH","WKSUB","WKSUBS","WKSUP","UNEMP","OWNGUN","PARTNERS","PASEI10","PRESTG10","SEI10","SPPRES10","SPSEI10","UNION_","ETH1","POLVIEWS","NATROAD","NATSOC","NATMASS","NATPARK","EQWLTH","SPKATH","COLATH","LIBATH","SPKRAC","COLRAC","LIBRAC","SPKCOM","COLCOM","LIBCOM","SPKMIL","COLMIL","LIBMIL","SPKHOMO","COLHOMO","LIBHOMO","CAPPUN","GUNLAW","COURTS","HELPFUL","FAIR","TRUST","CONFINAN","CONBUS","CONCLERG","CONEDUC","CONFED","CONLABOR","CONPRESS","CONMEDIC","CONTV","CONJUDGE","CONSCI","CONLEGIS","CONARMY","OBEY","POPULAR","THNKSELF","WORKHARD","HELPOTH","GETAHEAD","ABDEFECT","ABNOMORE","ABHLTH","ABPOOR","ABRAPE","XMARSEX","HOMOSEX","POLHITOK","POLABUSE","POLMURDR","POLESCAP","POLATTAK","HELPPOOR","HELPNOT","HELPSICK","HELPBLK","PARTYID","TAX","FUND","HAPPY","LIFE","SATJOB","SATFIN","FINALTER","XMOVIE","FEAR","PISTOL","SHOTGUN","RIFLE","PHONE"
"3538","603",2010,"L4",119606.06532,62160,"1",45,1,"23","20","1",0,0,"1",0,"20","20",0,"14",4,2,52,16,16,16,16,1,"1","5","4","1","1",4,1,"0","1",2,0,0,0,2,0,3,"4","1",7,"1","3","1",1,"2",0,NA,1,0,"1",1,86.5,38,59.1,50,68.6,"4","11",6,"1","2","1","2",7,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,"1","1","2","1","2",NA,NA,"2",NA,"3","3","2","3","2","3","3","2",4,5,1,3,2,"1",0,0,NA,0,0,"1",NA,1,0,0,NA,1,3,3,4,3,"5","2","1","2","1","1","2","1",0,0,"2","1","2","3"
"3539","608",2010,"L3",72520,62160,"1",52,0,"43","19","1",0,0,"1",0,"19","19",1,"47",1,2,43,16,16,16,20,1,"1","4","2","3","1",4,1,"0","0",2,0,0,0,2,0,2,"4","3",4,"3","3","4",1,"1",1,1,0,1,"1",1,57.5,39,67.7,43,55.1,"4","41",3,"1","2","1","1",3,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"3","2","2","1","3","2","2","2","2","3","2","1","3","2","1","3","2",5,4,1,2,3,"2",1,1,1,1,1,"2","4",1,0,0,1,1,3,2,3,4,"1","2","3","2","2","2","1","1",0,0,"1","1","1","4"
"3540","620",2010,"L2",62160,28490,"1",49,0,"53","12","1",0,0,"1",0,"12","12",0,"11",3,3,56,16,12,13,16,1,"2","3","5","1","1",4,1,"0","0",3,0,0,1,2,0,3,"5","1",7,"1","1","1",1,"3",1,1,0,0,"1",1,83.8,42,59.9,53,69.3,"4","1",3,"2","1","1","1",7,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,NA,1,"2","2","2","1","2","1","1","1","1","1","2","1","2","1","1","2","2",2,5,4,1,3,"2",1,0,1,0,0,"1","1",1,0,0,1,1,3,3,1,3,"0","1","2","2","1","1","3","1",0,0,"2","1","2","4"
"3541","632",2010,"L3",119606.06532,62160,"1",60,1,"95","36","1",1,0,"7",0,"36","36",NA,NA,2,2,41,17,NA,11,14,0,"1","3","5","2","5",1,1,"0","0",2,0,0,0,2,0,4,"5","1",1,"1","1","2",1,"2",0,NA,1,0,"1",2,NA,39,64.4,48,28.6,"4","8",6,"1","3","1","2",7,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","2","1","2","2","1","3","2","2","3","3","1","3","2","1","2","1",5,4,1,2,3,"1",1,0,1,0,1,"1","1",1,0,0,1,1,4,4,4,5,"6","1","1","2","1","1","1","1",0,0,"1","1","1","6"
"3542","641",2010,"L3",14245,NA,"8",NA,0,"72","51","1",0,0,"5",0,"51","51",0,"20",7,0,63,12,11,12,12,1,"1","2","2","3","1",3,1,"0","1",2,0,0,0,2,0,0,"5","1",1,"1","2","2",1,"3",NA,NA,NA,0,"1",1,39.9,42,35.3,45,38.3,"4","8",6,"1","1","2","2",6,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,"2","1","2","1","2","2","2","2","3","2","2","2","2","1","1","3","1",3,5,4,1,2,"1",1,1,1,1,1,"1","1",0,1,0,1,1,5,5,4,4,"6","2","2","2","2",NA,"3","2",0,0,"1","2","2","3"
"3543","648",2010,"L2",19425,11007.5,"1",40,0,"89","36","1",0,0,"1",0,"36","36",NA,NA,4,0,25,12,NA,12,12,1,"1","3","5","2","5",3,1,"0",NA,2,0,0,0,2,0,2,"5","1",1,"1","1","1",1,"3",1,1,0,0,"2",1,NA,35,26.8,51,28.7,"4",NA,4,"1","1","2","2",7,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,"3","2","1","2","3","2","2","2","3","2","3","1","3","3","3","3","2",4,5,2,3,1,"1",1,1,1,1,1,"3","4",1,0,0,1,1,2,4,1,4,"2","1","1","2","2","4","2","3",1,0,"2","2","2","3"
"3544","692",2010,"L3",51800,NA,"5",NA,0,"43","91","1",1,0,"7",0,"91","91",0,"30",2,4,76,16,20,11,16,1,"1","5","2","3","1",5,0,"8","2",2,0,0,0,2,0,0,"5","1",5,"1","3","1",0,"2",NA,NA,NA,0,"2",NA,92.8,39,67.7,45,62.1,"4","24",3,"1","2","1","2",4,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,NA,0,"3","1","2","1","2","2","2","1","2","3","2","1","2","1","1","3","1",5,4,1,2,3,"1",1,1,1,1,1,"2","2",1,0,0,1,1,3,3,2,4,"4","2","3","1","1",NA,"1","3",0,0,"2","2","2","3"
"3545","696",2010,"L3",NA,NA,"1",40,0,"80","23","1",0,0,"2",0,"23","23",0,"80",4,3,32,16,16,18,16,1,"1","5","2","3","1",4,1,"0","4",2,0,0,0,2,0,2,"5","3",8,"3","3","3",1,"2",1,1,0,0,"2",1,76.3,60,76.3,61,80.9,"4","11",6,"2","3","2","3",7,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,"2","3","2","2","3","2","3","3","3","3","3","1","2","1","1","3","2",4,5,1,3,2,"1",1,0,1,0,1,"2","1",1,0,0,1,1,4,5,4,4,"6","1","3","2","2","2","2","3",0,1,"2","2","2","3"
"3546","698",2010,"L3",28490,23310,"1",60,0,"98","49","1",1,0,"2",0,"49","49",0,"14",12,0,35,16,14,12,16,1,"1","3","2","3","1",3,1,"0","0",2,0,0,0,2,0,2,"5","2",2,"1","1","2",1,"3",1,1,1,0,"2",1,86.5,63,63.1,31,55.3,"4","24",4,"1","1","1","2",4,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,"3","1","2","3","3","1","1","1","1","3","1","1","1","1","1","2","1",4,5,2,3,1,"2",1,1,1,1,1,"3","4",1,0,0,1,1,2,3,2,4,"3","3","2","1","1","2","2","1",0,0,"2","2","2","3"
"3547","700",2010,"L2",NA,NA,"7",NA,0,"23","20","1",0,0,"1",0,"20","20",0,"14",1,2,42,14,14,12,19,0,"1","3","0","3","1",3,0,"8","4",4,1,1,0,2,0,1,"5","2",5,"4","3","2",1,"1",1,0,1,0,"2",1,86.5,53,41.1,50,68.6,"4","11",4,"1","1","1","1",2,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,"2","1","3","2","2","1","2","1","2","2","2","1","2","1","2","1","2",3,4,5,2,1,"1",1,0,1,0,1,"1","4",1,0,0,NA,0,3,1,1,1,"1","1","2","1","1","1","1","1",1,0,"2","2","2","3"
"3548","703",2010,"L3",51800,23310,"1",40,0,"33","11","1",0,0,"1",0,"11","11",0,"43",1,1,34,18,17,17,17,0,"1","3","0","3","1",4,0,"8","4",3,1,0,0,2,0,2,"5","4",0,"10","3","4",1,"1",1,1,1,1,"1",1,67.7,61,60.5,48,70.5,"4","41",2,"2","1","1","2",1,0,0,0,0,0,1,0,NA,0,0,1,0,1,1,0,0,1,"2","1","3","1","1","2","3","2","2","2","2","1","2","2","1","2","2",4,5,3,1,2,"2",1,0,1,0,1,"1","3",1,0,NA,1,1,1,5,1,3,"2","1","3","1","1","2","2","1",0,1,"1","1","1","6"
"3549","724",2010,"L3",119606.06532,42735,"1",50,0,"25","10","1",0,0,"1",0,"10","10",0,NA,3,2,48,19,11,12,17,0,"1","3","9","2","1",3,1,"2","4",3,0,0,1,2,NA,3,"9","3",3,"3","3","4",1,"3",1,1,1,1,"2",1,NA,50,70.3,60,87.9,"4","23",2,"1","2","1","1",1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,"3","1","2","1","3","2","2","1","2","2","3","2","3","2","1","3","2",4,5,1,2,3,"2",1,1,1,1,1,"1","4",1,0,0,1,1,3,1,1,1,"0","2","3","1","2","2","2","1",0,0,"2","2","2","3"
"3550","726",2010,"L4",34965,NA,"4",NA,0,"86","36","1",0,0,"4",0,"36","36",0,"51",2,3,58,18,12,12,16,1,"1","3","9","2","1",3,1,"0","0",2,0,0,0,2,0,1,"9","1",5,"1","2","1",1,"2",NA,NA,NA,1,"2",1,38.3,47,50,48,24.2,"4","8",6,"2","2","1","2",7,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","1","2","2","1","3","3","3","2","1","2","2","1","2","2",3,5,4,2,1,"2",0,0,1,0,0,"1","1",1,0,0,1,1,4,5,4,5,"0","1","2","1","1","1","2","2",0,0,"2","2","2","3"
"3551","732",2010,"L3",62160,23310,"2",30,1,"71","16","1",0,0,"1",0,"16","16",0,"22",2,1,50,19,16,15,19,1,"3","6","0","3","1",NA,0,"8","4",3,0,0,0,2,0,3,"9","1",4,"4","3","4",0,"3",0,NA,0,0,"2",1,84.5,51,78.3,63,88,"4","5",5,"2","2","1","2",6,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,"2","1","2","1","2","2",NA,"2","2","3","3","1","3","2","1","3","1",4,3,5,1,2,"1",1,1,1,1,1,"3","2",1,0,0,1,1,4,5,3,5,"4","1","3","3","2","2","2","2",0,0,"2","2","2","3"
"3552","751",2010,"L1",16835,NA,"7",NA,0,"42","36","1",1,0,"7",0,"36","36",0,"70",2,5,45,12,12,12,12,1,"1","5","2","1","1",3,1,"0",NA,5,0,3,0,2,0,0,"2","1",0,"1","2","8",1,"3",NA,NA,NA,0,"2",0,51.8,24,20.7,51,28.7,"4","21",4,"3","1","1","1",1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,"2","2","1","2","2","2","3","2","3","2","3","1","2","3","2","3","3",1,5,4,2,3,"1",0,0,1,0,1,"1","2",0,0,1,1,0,1,1,1,1,"2","2","2","3","2","1","3","2",0,1,"2","2","2","2"
"3553","766",2010,"L2",11007.5,9712.5,"6",NA,0,"47","47","1",0,0,"2",0,"47","47",1,"20",4,2,24,13,12,14,15,0,"1","2","8","2","8",4,1,"0","1",4,2,0,0,2,0,2,"8","1",5,"2","2","4",1,"3",1,1,0,1,"2",2,39.9,28,21.6,31,39.7,"4","11",4,"2","1","2","1",3,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,"2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","2","2",3,5,1,4,2,"1",0,0,1,0,1,"1","4",0,0,0,0,1,3,4,3,2,"0","2","2","2","2",NA,"2","3",0,0,"2","2","2","6"
"3554","770",2010,"L2",12302.5,5827.5,"1",40,0,"58","42","1",0,0,"2",0,"42","42",NA,NA,3,1,20,13,NA,12,11,0,"3","5","8","1","5",2,1,"8","4",2,0,0,0,2,NA,2,"8","2",3,"2","2","2",1,"1",1,1,0,0,"2",1,NA,32,35.8,37,18.6,"4","38",4,"2","1","2","2",2,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,0,1,"3","2","1","2","2","1","2","2","2","3","2","2","1","1","2","3","1",2,4,5,3,1,"1",1,0,1,1,1,"1","3",0,0,0,1,1,3,2,3,2,"1","2","2","2","2","2","2","3",1,1,"2","2","2","6"
"3555","773",2010,"L3",51800,34965,"1",50,0,"22","23","1",0,0,"2",0,"23","23",0,"47",1,0,36,14,13,13,16,1,"1","3","4","3","1",4,1,"0","0",2,0,0,0,2,0,2,"8","4",2,"1","2","1",1,"2",1,0,1,0,"2",1,43,53,59.1,53,41.1,"4","19",4,"1","1","2","1",3,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,"2","2","1","1","2","2","2","2","2","3","3","3","2","1","1","2","2",4,5,1,2,3,"1",1,1,1,1,1,"1","1",1,0,0,1,1,4,3,2,5,"5","1","3","2","2","2","2","2",1,1,"2","2","2","6"
"3556","789",2010,"L4",42735,34965,"1",50,0,"21","12","1",0,0,"7",0,"12","12",0,"50",2,2,56,16,14,12,16,1,"1","5","3","1","1",4,1,"0","3",2,0,0,0,2,0,2,"3","3",2,"3","3","1",1,"2",0,NA,1,0,"1",1,73.9,69,91.1,53,69.3,"4","23",4,"3","1","1","2",2,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,"1","1","2","1","3","2","2","2","2","2","2","1","2","2","1","2","1",5,4,1,3,2,"3",1,1,1,1,1,"1","4",1,0,0,1,1,3,3,3,3,"2","2","3","1","2","2","3","2",0,0,"1","1","1","3"
"3557","799",2010,"L4",119606.06532,42735,"1",40,0,"14","14","1",0,0,"1",0,"14","14",0,"70",3,0,49,16,12,12,19,0,"1","3","2","3","1",4,1,"0","0",2,0,0,0,2,0,2,"1","4",0,"2","2","6",0,"1",1,1,1,1,"2",NA,52.1,62,83.1,73,86.5,"4","14",2,"3","2","1","2",NA,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,"1","2","1","2","3","3","3","2","2","2","2","2","2","2","1","2","2",4,5,1,3,2,"3",1,1,1,1,1,"1","4",1,0,0,0,1,3,3,3,5,"1","1","3","2","2","1","1","3",0,0,"2","2","2","3"
"3558","803",2010,"L2",11007.5,NA,"5",NA,0,"84","47","1",0,0,"5",0,"47","47",0,"72",1,4,88,9,8,4,9,1,"1","4","1","2","1",1,1,"0","3",2,0,0,0,2,0,0,"1","2",2,"2","2","2",1,"2",NA,NA,NA,0,"2",1,35.3,27,12.7,28,21.6,"4","3",3,NA,"2","3","2",7,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,"2","2","1","2","1","3","1","1","3","3","3","2","3","3","1","3","1",1,4,2,3,5,"1",1,0,1,0,NA,"1","1",1,0,0,0,0,5,5,5,5,"4","1","2","2","2",NA,"2","3",0,1,"2","2","2","3"
"3559","808",2010,"L3",72520,28490,"5",NA,0,"23","23","1",0,0,"1",0,"23","23",1,"43",2,2,59,18,16,7,18,1,"1","3","1","2","1",4,1,"0","0",2,0,0,0,2,0,2,"1","1",1,"1","3","1",0,"2",1,1,1,0,"1",1,67.7,64,82.5,59,75.5,"3","24",6,"1","2","1","2",6,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","1","2","2","2","2","3","3","3","1","2","2","1","3","1",4,5,1,3,2,"1",1,1,1,1,1,"2","1",1,0,0,1,1,4,4,3,4,"4","2","2","2","1",NA,"1","2",1,1,"1","1","2","3"
"3560","814",2010,"L3",51800,7122.5,"2",NA,1,"14","35","1",0,0,"2",0,"35","35",0,"14",3,3,76,19,16,12,12,1,"1","2","2","1","1",4,1,"0","0",6,1,1,0,4,0,4,"2","1",7,"1","3","1",1,"3",1,1,0,0,"2",1,81.5,63,81.6,64,71.8,"4","8",4,"1","2","1","2",3,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,"3","1","2","1","2","1","1","2","1","2","2","2","3","1","2","2","1",5,2,1,4,3,"1",1,1,1,1,1,"2","4",1,0,0,1,1,3,4,3,4,"5","2","3","2","2",NA,"1","3",0,1,"2","2","2","3"
"3561","822",2010,"L3",28490,NA,"5",NA,0,"22","50","1",1,0,"1",0,"50","50",0,"17",4,2,56,18,17,17,13,1,"1","3","2","1","1",4,1,"0","0",3,0,0,1,2,0,1,"2","2",4,"2","2","1",1,"2",0,NA,0,0,"2",1,86.6,74,84.5,46,52,"1","8",2,"1","1","1","3",3,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"3","1","2","1","2","2","2","1","1","1","3","2","3","1","1","2","1",4,5,1,2,3,"1",1,1,1,1,1,"1","4",1,0,0,1,1,3,3,3,3,"1","2","2","1","1",NA,"1","1",1,0,"2","2","2","3"
"3562","835",2010,"L2",28490,8417.5,"4",NA,1,"42","82","1",0,0,"1",0,"82","82",1,"62",3,1,58,12,12,12,12,0,"1","4","2","1","3",3,1,"0","2",2,0,0,0,2,0,2,"2","1",3,"1","2","1",1,"2",1,1,1,0,"2",1,28.7,24,20.7,36,31.1,NA,"6",4,"1","1","2","2",4,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","3","2","2","2","2","2","2","2","3","2","3","2","2","2","1",4,5,1,2,3,"1",1,1,1,1,1,"2","2",1,0,0,1,1,3,3,3,3,"5","1","2","2","2","1","2","3",0,1,"2","2","2","3"
"3563","839",2010,"L2",34965,NA,"7",NA,0,"46","63","1",0,0,"1",0,"63","63",1,"42",2,2,31,12,12,12,12,0,"1","6","2","1","1",3,1,"1","2",4,1,1,0,2,0,1,"2","2",3,"2","2","4",1,"2",1,1,1,0,"2",1,37.6,35,21.8,49,45.4,"2","15",4,"3","1","2","1",3,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,"2","2","1","2","2","2","3","2","3","2","2","3","2","2","2","2","3",4,5,1,2,3,"2",0,0,1,0,1,"1","1",1,0,0,1,1,3,3,5,5,"3","1","2","2","2","1","3","2",0,1,"2","2","2","3"
"3564","851",2010,"L2",34965,34965,"1",40,1,"81",NA,"1",0,0,"7",NA,NA,NA,1,"20",12,2,44,8,8,8,8,1,"1","2","2","3","1",3,1,"0","0",4,1,1,0,2,0,1,"2","1",7,"1","1","1",0,"2",0,NA,1,0,"1",0,39.9,38,28.4,NA,NA,"4","11",6,"2","2","2","2",6,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,"3","1","2","1","2","3","2","3","2","2","2","3","3",NA,"2",NA,"2",1,5,2,4,3,"1",0,0,NA,0,0,"1","1",0,0,0,0,1,5,5,5,5,"6","1","1","2","1","2","1","1",0,0,"2","1","1","3"
"3565","869",2010,"L2",28490,14245,"4",NA,0,"47","40","1",0,0,"2",0,"40","40",0,"77",3,0,44,12,7,14,12,1,"1","3","2","1","1",2,1,"0","0",3,1,0,0,2,NA,2,"2","1",0,"1","3","2",1,"3",1,0,0,1,"2",1,33.9,38,43,32,26.9,"4","11",4,"2","1","2","2",6,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","1","2","2","2","2","2","1","2","2","2","1","2","1","2","2","1",1,5,4,3,2,"1",1,0,1,0,1,"1","4",1,0,0,1,1,3,3,5,5,"3","1","3","1","2","1","3","3",0,0,"2","2","2","3"
"3566","889",2010,"L2",11007.5,3367,"1",40,0,"81","96","1",0,0,"1",0,"96","96",0,"77",6,4,38,6,12,NA,6,1,"1","5","0","3","2",3,0,"8","4",6,1,0,2,3,0,2,"3","2",2,"2","2","2",0,"2",1,1,1,0,"2",1,46.5,38,28.4,22,14.8,"4","17",3,"2","3","2","2",7,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,"1","1","2","1","1","1","3","1","2","1","3","1","1","1","1","2","1",4,5,1,2,3,"1",0,0,1,0,1,"1","1",0,1,1,1,1,1,3,1,1,"5","2","2","1","1","2","2","3",0,0,"2","2","2","6"
"3567","895",2010,"L2",14245,12302.5,"1",70,0,"91","36","1",0,0,"7",0,"36","36",0,"62",2,3,46,12,9,10,12,1,"1","1","3","2","1",5,1,"0","0",5,0,0,1,4,0,1,"3","4",0,"2","2","8",1,"3",1,1,0,0,"2",1,24.6,35,32,48,24.2,"4","11",3,"1","1","3","1",7,1,1,0,NA,1,0,1,0,0,1,1,0,1,1,0,1,1,"1","2","1","1","3","2","2","2","3","2","3","2","3","3","2","3","2",1,4,5,2,3,"1",1,0,1,0,1,"1","1",0,0,0,1,1,3,3,3,5,"3","1","3","2","1","3","3","2",0,0,"2","2","2","6"
"3568","920",2010,"L2",23310,19425,"1",40,0,"89","51","1",0,0,"1",0,"51","51",NA,NA,4,2,33,12,NA,16,12,1,"1","3","3","2","5",2,1,"0","0",4,0,1,1,2,NA,2,"3","1",2,"1","1","1",0,"3",1,1,0,0,"1",1,NA,32,32.7,24,34.8,"4",NA,3,"2","1","3","2",3,1,1,0,0,1,0,1,NA,0,1,NA,0,1,1,0,1,0,"2","3","1","2","2","1","2","1","2","2","3","1","2","1","1","2","1",3,5,4,2,1,"1",1,0,1,0,1,"1","4",1,0,0,1,1,4,5,4,5,"3","1","1","2","1","2","3","2",0,0,"1","1","1","6"
"3569","924",2010,"L4",119606.06532,1813,"5",NA,0,"21","23","1",0,0,"7",0,"23","23",1,"20",2,2,69,16,8,12,16,1,"1","2","3","1","1",2,1,"0","0",2,0,0,0,2,0,1,"3","2",5,"2","2","2",0,"2",NA,NA,NA,0,"1",0,39.9,69,91.1,61,80.9,"4","11",3,"2","2","1","2",1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,"3","2","2","1","3","2","3","2","3","2","3","3","3","2","2","3","3",5,4,2,3,1,"1",0,0,1,0,1,"1","4",1,0,0,1,1,3,2,1,3,"2","3","2","1","1",NA,"1","2",0,0,"2","1","1","3"
"3570","931",2010,"L3",42735,23310,"3",NA,0,"23","23","1",0,0,"3",0,"23","23",0,"15",3,1,29,19,12,12,16,0,"1","1","3","1","1",3,1,"0","0",3,1,0,0,2,0,2,"3","2",2,"2","2","4",1,"2",1,1,0,1,"2",1,86.1,61,80.9,64,82.5,"3","18",2,"2","2","1","2",2,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,NA,"1","2","1","2","3","2","1","1","2","2","2","3","1","1","2","2",4,5,1,3,2,"1",1,1,1,1,1,"1","4",1,0,0,1,1,1,3,1,3,"0","2","2","1","2","3","1","1",0,0,"2","2","2","6"
"3571","982",2010,"L1",19425,11007.5,"1",40,0,"42","47","1",0,0,"7",0,"47","47",NA,NA,3,0,26,7,NA,NA,12,1,"1","2","3","2","3",3,1,"0","0",6,2,0,0,4,1,2,"3","4",0,"2","2","4",1,"2",1,1,0,0,"2",1,NA,24,20.7,28,21.6,"4","8",4,"2","2","2","2",3,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,"2","1","1","2","1","2","1","1","2","2","2","1","1","1","2","1","1",3,5,4,2,1,"1",0,0,1,0,0,"1","4",0,0,0,0,1,1,1,5,5,"4","2","3","1","1","1","1","3",0,0,"2","2","2","6"
"3572","990",2010,"L3",119606.06532,51800,"4",NA,0,"16","10","1",0,0,"2",0,"10","10",0,"23",4,1,59,18,16,14,18,1,"2","1","0","3","1",4,0,"8","4",2,0,0,0,2,0,2,"3","1",3,"1","3","1",1,"2",1,NA,NA,1,"2",1,82.5,63,88,57,77,"4","38",5,"1","1","1","2",6,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,"2","1","2","2","3","2","3","2","3","3","3","2","3","2","2","3","2",3,5,4,1,2,"1",1,0,1,1,1,"1","1",NA,0,1,1,1,4,4,4,3,"6","2","3","2","2","1","2","2",0,0,"2","2","2","2"
"3573","995",2010,"L2",34965,14245,"2",30,0,"32",NA,"1",0,0,"1",0,NA,NA,1,"30",4,2,56,15,16,16,NA,0,"1","3","3","2","1",3,1,"0","0",3,0,0,0,3,0,3,"3","1",3,"1","3","2",1,"1",1,1,0,1,"2",1,92,64,84.2,NA,NA,"2","8",3,"1","2","1","2",3,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,"1","1","2","1","3","2","2","2","2","2","2","1","2","1","1","3","1",5,4,2,3,1,"1",1,1,1,1,1,"1","4",0,0,0,0,1,3,2,1,2,"0","2","3","2","2","2","1","2",0,1,"2","2","2","3"
"3574","1002",2010,"L2",7122.5,3367,"2",12,0,"40","41","1",0,0,"1",0,"41","41",NA,NA,6,0,24,12,NA,12,13,1,"1","6","3","1","7",3,1,"0","0",2,0,0,0,2,0,2,"3","1",2,"1","1","4",1,"2",1,1,0,1,"2",1,NA,33,13.6,31,19.6,"4",NA,4,"1","3","2","2",1,0,0,0,0,0,0,NA,NA,0,0,0,1,1,1,0,1,1,"2","2","1","2","2","2","2","2","3","2","2","2","2","3","2","3","2",4,5,2,3,1,"1",1,0,1,0,1,"1","4",1,0,0,1,1,1,1,1,1,"1","2","1","3","3","4","3","3",1,1,"2","2","2","6"
"3575","1006",2010,"L2",28490,12302.5,"1",45,0,"34","14","1",0,0,"2",0,"14","14",0,"62",2,0,27,17,12,12,17,0,"1","1","3","2","1",3,1,"0","0",2,0,0,0,2,0,2,"3","1",6,"1","3","4",0,"1",1,0,0,0,"1",1,46,55,37.2,61,85.5,"4","11",6,"2","2","3","2",5,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,"2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","1",4,5,1,2,3,"1",1,0,1,0,1,"1","4",1,0,0,1,1,4,2,4,4,"5","1","3","2","2","1","2","2",0,0,"1","2","2","6"
"3576","1010",2010,"L3",51800,34965,"1",50,0,"77","73","1",0,0,"1",0,"73","73",0,"20",3,0,49,18,12,16,16,1,"1","5","3","3","1",4,1,"0","4",2,0,0,0,2,0,2,"3","1",7,"1","2","2",1,"2",1,1,0,1,"1",1,68.6,35,25,57,75.6,"4","18",5,"2","2","1","2",3,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,"2","2","2","2","2","2","2","2","2","3","3","1","3","2","2","2","1",2,5,1,4,3,"1",1,1,1,1,1,"1",NA,1,0,0,1,1,3,4,2,3,"5","1","2","2","1","2","2","2",0,0,"2","2","1","3"
"3577","1013",2010,"L3",42735,28490,"1",50,0,"48","23","1",0,0,"2",0,"23","23",0,"91",1,1,44,14,12,12,16,1,"1","2","3","1","1",3,1,"0",NA,3,0,1,0,2,0,2,"3","1",8,"1","1","1",1,"1",1,0,0,1,"3",1,32,45,62,61,80.9,"4","97",5,"3",NA,"1","2",5,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,"2","1","2","2","3","2","2","2","3","2","3","1","3","2","2","3","1",3,5,1,4,2,"2",0,0,1,0,1,"1","2",1,0,0,1,1,4,5,3,3,"4","1","2","1","1","1","2","3",0,0,"3","3","3","3"
"3578","1017",2010,"L2",42735,34965,"5",NA,0,"35","36","1",1,0,"1",0,"36","36",0,"56",2,2,59,13,12,NA,12,1,"1","4","3","1","4",2,1,"0","4",2,0,0,0,2,0,2,"3","2",3,"2","2","2",1,"2",0,NA,0,1,"1",1,23.7,53,64.2,53,30,"1","21",4,"2",NA,"2","2",3,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,"2","2","1","1","3","1","2","1","2","3","2","1","2","1","1","3","1",5,4,1,2,3,"3",1,0,1,0,1,"1","1",NA,0,0,NA,1,3,4,3,3,"4","1","2","2","1",NA,"2","1",0,0,"2","2","1","6"
